ax,ay,az,gx,gy,gz,dt
0.2872,-0.1561,0.9877,-27.9954,-9.8704,8.6052,0.012000
0.2532,-0.1185,1.0853,-24.0854,-2.2561,9.3826,0.012000
0.2797,-0.0776,1.2272,-12.8277,20.7774,9.2988,0.012000
0.3456,-0.1249,1.5643,55.3582,115.4192,0.3963,0.012000
0.3150,-0.0741,1.8517,116.8826,155.4344,-8.7271,0.012000
0.5010,-0.1001,1.9999,209.1844,190.2820,-23.5366,0.012000
0.6136,-0.3490,1.9999,249.7485,245.7469,-38.8415,0.012000
0.7034,-0.5847,1.9962,249.7485,249.7485,-61.6235,0.012000
0.7037,-1.0228,0.8850,249.7485,249.5503,-100.0838,0.012000
0.4069,-0.2354,0.6025,249.7485,249.7485,-86.9893,0.012000
0.1351,-0.1024,0.6715,249.7332,249.7485,-66.2729,0.012000
-0.1440,-0.1028,0.6147,249.7485,249.2454,-49.1082,0.012000
-0.1613,0.0370,0.6775,249.7485,240.6860,-36.2729,0.012000
-0.4097,-0.0202,-0.9511,249.7485,162.2561,-15.4192,0.012000
-0.7240,0.2522,-1.7479,249.7485,5.8155,11.3186,0.012000
-0.8333,0.5404,-1.2096,249.5427,-161.5168,56.2576,0.012000
-0.7205,0.7271,-0.1261,218.7271,-207.7134,96.8979,0.012000
-0.5020,0.8691,0.4246,169.2226,-127.8354,110.8460,0.012000
0.0576,0.6283,0.0212,150.1753,34.0015,47.7896,0.012000
0.0032,0.6790,0.1368,152.2713,52.8277,7.1418,0.012000
-0.1087,0.8896,0.4006,153.5061,68.4985,-18.6052,0.012000
-0.1732,0.9244,0.4630,143.8338,94.4817,-33.7119,0.012000
-0.1855,0.9402,0.5062,123.9787,108.8034,-40.3659,0.012000
-0.2890,0.9120,0.2474,83.9863,95.6021,-33.7195,0.012000
-0.2638,0.9266,0.2593,69.1616,70.4878,-22.0579,0.012000
-0.2267,0.9379,0.3067,57.6448,50.1601,-10.9756,0.012000
-0.1885,0.9428,0.4686,45.6707,31.3567,-1.8826,0.012000
-0.1772,0.9441,0.4833,29.7332,14.5198,-1.2957,0.012000
-0.1827,0.9238,0.4177,26.7759,11.6387,-4.3902,0.012000
-0.1948,0.9192,0.3769,27.2866,14.6189,-7.1799,0.012000
-0.2081,0.8989,0.3217,26.5320,18.6509,-8.9787,0.012000
-0.2217,0.9031,0.3531,24.9314,16.4634,-8.4909,0.012000
-0.2396,0.9313,0.3945,28.9482,9.7713,-7.2256,0.012000
-0.2417,0.9209,0.3246,29.1921,11.2729,-8.2546,0.012000
-0.2678,0.9148,0.2338,28.6814,11.6692,-10.0762,0.012000
-0.2781,0.8920,0.2247,28.6128,7.7820,-12.1037,0.012000
-0.3084,0.9023,0.2203,27.9802,4.1082,-13.7348,0.012000
-0.3231,0.9238,0.2659,26.6311,-8.1784,-10.5564,0.012000
-0.3370,0.9318,0.2455,28.5899,-7.2485,-8.9939,0.012000
-0.3298,0.9292,0.2308,32.5838,-5.2439,-7.5686,0.012000
-0.3376,0.9138,0.1935,36.2576,-1.4787,-6.5701,0.012000
-0.3573,0.9191,0.1461,34.4665,1.2652,-4.9314,0.012000
-0.3500,0.9525,0.2345,28.4909,12.2409,-5.1143,0.012000
-0.3482,0.9340,0.2264,29.7637,18.9177,-6.7073,0.012000
-0.3602,0.9403,0.2083,33.4527,18.3079,-6.9207,0.012000
-0.3610,0.9257,0.0964,35.2744,9.0701,-4.5732,0.012000
-0.3274,0.8968,0.0723,33.2698,-7.5534,0.0152,0.012000
-0.2820,0.9291,0.1623,21.4024,-19.8247,8.0869,0.012000
-0.2283,0.9253,0.2239,16.5015,-15.0152,9.8933,0.012000
-0.2913,0.9107,0.1608,15.9680,-7.2790,9.4436,0.012000
-0.3150,0.9002,0.1071,17.8887,-7.1570,7.5610,0.012000
-0.3068,0.9067,0.1289,23.3765,-11.0366,6.6463,0.012000
-0.2932,0.9147,0.1477,22.3780,-10.4726,5.5030,0.012000
-0.2733,0.9103,0.1620,22.2409,-3.3994,2.2027,0.012000
-0.2507,0.9183,0.1787,22.8506,4.1845,-2.0732,0.012000
-0.2853,0.9139,0.1342,26.1890,6.9284,-4.5503,0.012000
-0.3301,0.9017,0.0533,33.8415,-7.9726,-3.0869,0.012000
-0.3333,0.8916,0.0165,34.7104,-17.0960,-0.6402,0.012000
-0.3404,0.9067,0.0524,31.9436,-22.9040,2.5915,0.012000
-0.3497,0.9336,0.0873,25.8841,-23.4375,5.2210,0.012000
-0.2935,0.9513,0.1496,20.9146,-21.1433,6.2729,0.012000
-0.3193,0.9411,0.1016,26.8598,-20.3125,6.1966,0.012000
-0.3171,0.9410,0.0941,33.8872,-27.8659,6.0366,0.012000
-0.3108,0.9475,0.1024,38.6966,-34.6265,6.1204,0.012000
-0.2865,0.9609,0.1321,40.4421,-35.5945,5.5793,0.012000
-0.2766,0.9702,0.1432,38.7271,-28.5366,3.6738,0.012000
-0.3077,0.9326,0.0580,30.5640,-21.9588,3.4756,0.012000
-0.3178,0.9550,0.0969,29.5198,-26.1814,5.8613,0.012000
-0.3268,0.9775,0.0735,26.2576,-28.6128,8.9405,0.012000
-0.3137,0.9621,0.0734,22.1418,-30.8918,12.8659,0.012000
-0.2886,0.9708,0.0723,17.7668,-28.5671,14.3445,0.012000
-0.2639,0.9625,0.0916,5.2515,-12.5229,12.0808,0.012000
-0.2563,0.9547,0.0904,-0.7088,-8.3232,11.4177,0.012000
-0.2354,0.9683,0.1307,-3.5671,-7.5838,12.3018,0.012000
-0.2311,0.9818,0.1378,-4.8476,-3.0793,12.2027,0.012000
-0.2433,0.9383,0.0559,-6.4329,2.2713,10.7470,0.012000
-0.2147,0.9382,0.0811,-7.7744,4.0396,7.7210,0.012000
-0.2194,0.9409,0.0923,-8.5518,4.4741,5.7317,0.012000
-0.2338,0.9525,0.1038,-6.9893,2.4695,4.4817,0.012000
-0.2439,0.9496,0.0975,-4.0320,-0.5793,3.7424,0.012000
-0.2279,0.9675,0.1263,-0.0686,-4.2454,3.3765,0.012000
-0.2449,0.9591,0.1019,0.3125,-2.0122,2.8506,0.012000
-0.2474,0.9431,0.0795,0.4497,-1.5930,2.2485,0.012000
-0.2394,0.9481,0.0917,0.9299,-2.1265,1.5549,0.012000
-0.2523,0.9486,0.1002,0.4649,-2.1799,1.1433,0.012000
-0.2729,0.9579,0.0930,0.6174,-3.7957,2.0503,0.012000
-0.2625,0.9556,0.0920,1.4634,-5.0915,2.4085,0.012000
-0.2466,0.9599,0.1037,2.0808,-5.7774,2.1265,0.012000
-0.2480,0.9619,0.0968,2.7973,-4.0625,0.9909,0.012000
-0.2582,0.9458,0.0637,2.9726,-3.0640,-0.1448,0.012000
-0.2491,0.9537,0.0872,2.5991,-6.7988,0.9604,0.012000
-0.2637,0.9651,0.1118,1.0899,-6.6235,2.1799,0.012000
-0.2657,0.9820,0.1135,0.7317,-4.8552,3.0107,0.012000
-0.2535,0.9745,0.1080,1.1433,-3.2927,3.0335,0.012000
-0.2480,0.9621,0.0892,2.0503,-2.1265,1.6997,0.012000
-0.2371,0.9526,0.0962,2.9345,-1.0747,-1.9284,0.012000
-0.2437,0.9662,0.1142,2.3171,0.8841,-3.4985,0.012000
-0.2521,0.9686,0.1163,2.0351,4.2683,-5.3887,0.012000
-0.2531,0.9759,0.1048,2.5381,7.2866,-6.8598,0.012000
-0.2483,0.9478,0.0781,4.3064,7.4619,-6.6997,0.012000
-0.2533,0.9473,0.0731,4.6113,2.4238,-4.7485,0.012000
-0.2647,0.9468,0.0652,2.4466,0.7546,-3.5290,0.012000
-0.2554,0.9549,0.0832,1.0899,0.9146,-2.8963,0.012000
-0.2599,0.9559,0.0760,0.1372,3.4527,-3.2470,0.012000
-0.2686,0.9545,0.0930,-1.9665,1.5625,-2.4162,0.012000
-0.2675,0.9627,0.0986,-2.7287,0.3201,-1.7149,0.012000
-0.2601,0.9484,0.0833,-4.2302,-1.5777,-1.2652,0.012000
-0.2501,0.9581,0.0956,-5.5488,-3.5976,-0.6326,0.012000
-0.2655,0.9573,0.0652,-6.8521,-3.1402,-0.3659,0.012000
-0.2567,0.9293,0.0562,-10.5412,-2.4314,0.2668,0.012000
-0.2557,0.9382,0.0600,-15.1448,-4.0320,2.1494,0.012000
-0.2413,0.9453,0.0854,-20.4268,-9.3598,5.8689,0.012000
-0.2383,0.9711,0.1275,-22.5152,-12.6677,9.3674,0.012000
-0.2542,0.9728,0.1257,-24.1845,-11.6387,10.1829,0.012000
-0.2484,0.9627,0.1302,-23.4146,-4.0701,7.4466,0.012000
-0.2421,0.9642,0.1346,-22.9345,2.2027,4.3979,0.012000
-0.2491,0.9844,0.1567,-20.5259,8.0945,1.6768,0.012000
-0.2491,0.9837,0.1489,-14.7104,11.4101,-1.0899,0.012000
-0.2364,0.9636,0.1415,-9.2226,10.2744,-3.2317,0.012000
-0.2306,0.9800,0.1665,-5.5945,8.3765,-2.9573,0.012000
-0.2589,0.9510,0.1138,-6.2957,10.2439,-3.3765,0.012000
-0.2539,0.9375,0.1038,-4.0777,7.7287,-3.6966,0.012000
-0.2531,0.9520,0.1152,-3.0945,5.9832,-3.3918,0.012000
-0.2740,0.9587,0.1232,-4.6341,4.5427,-2.4848,0.012000
-0.2693,0.9686,0.1417,-6.2195,-1.7988,1.7226,0.012000
-0.2692,0.9866,0.1646,-5.7851,-0.7546,2.3552,0.012000
-0.2528,0.9764,0.1481,-5.0457,3.3460,0.7546,0.012000
-0.2386,0.9507,0.1100,-5.1982,5.6402,-1.3796,0.012000
-0.2487,0.9821,0.0970,-11.3034,3.9177,-1.9436,0.012000
-0.2852,0.9890,0.0984,-21.5854,5.0229,-1.1966,0.012000
-0.3560,0.9595,0.0263,-37.5381,5.4345,0.2210,0.012000
-0.4478,0.8227,-0.1935,-64.9314,-4.1768,5.7393,0.012000
-0.5345,0.4958,-0.5863,-125.7622,-25.8155,19.8552,0.012000
-0.4485,0.2204,-1.1725,-249.7561,-141.9817,124.6037,0.012000
-0.3791,0.0898,-0.8140,-248.7424,-217.2409,193.0259,0.012000
-0.0729,0.2496,0.0851,-249.1463,-230.1219,234.5732,0.012000
0.1363,0.3538,0.6636,-249.7561,-167.2409,226.1509,0.012000
0.1843,0.2730,0.9100,-249.7561,-105.5335,187.1418,0.012000
0.1214,0.4903,1.9128,-249.7561,-38.4832,76.4101,0.012000
0.1533,0.6208,1.9999,-249.7561,21.6235,35.9451,0.012000
0.1014,0.4053,1.7824,-249.7561,85.7927,10.4649,0.012000
0.1829,0.1907,1.5770,-249.7561,100.2973,-11.1280,0.012000
0.2661,0.0803,1.3480,-244.1387,67.0351,-27.1875,0.012000
0.1519,0.0878,1.2207,-91.3567,-18.0793,-27.1494,0.012000
0.0881,0.0744,1.0820,-80.7469,-28.1326,-22.2104,0.012000
0.1157,0.1149,1.0907,-84.5198,-35.7393,-13.8567,0.012000
0.1218,0.1594,1.1948,-88.7424,-40.3963,-2.3704,0.012000
0.0637,0.1440,1.1620,-88.5213,-40.2363,8.4223,0.012000
0.1148,0.0719,0.9514,-58.9863,-46.6006,7.8201,0.012000
0.0937,0.0383,0.8759,-54.6265,-44.4893,6.0518,0.012000
0.0634,0.1068,0.9094,-50.0991,-47.0960,9.6875,0.012000
-0.0331,0.0754,0.8831,-43.7576,-53.0488,15.1753,0.012000
0.0280,0.0838,0.8674,-32.9192,-80.0229,14.8095,0.012000
0.0359,0.1068,0.9451,-19.1845,-85.2515,9.5351,0.012000
0.0553,0.1400,1.0877,-21.0747,-74.2531,10.4040,0.012000
0.0352,0.1426,1.0885,-37.0351,-47.0655,13.3613,0.012000
0.0195,0.1024,0.9620,-54.6113,-23.2165,14.9543,0.012000
0.0674,0.0623,0.9837,-62.2637,-6.5473,15.3430,0.012000
0.0851,0.0414,1.0217,-57.7134,3.1174,13.3841,0.012000
0.0772,0.0370,0.9749,-53.6357,11.1662,11.0899,0.012000
0.0547,0.0205,0.9067,-52.8811,9.0015,10.3277,0.012000
0.0546,0.0109,0.8725,-53.4832,-4.2530,11.2881,0.012000
0.0720,-0.0077,0.9974,-63.0488,-34.4817,14.6265,0.012000
0.0693,-0.0043,1.0317,-64.6037,-36.1585,15.8232,0.012000
0.0692,-0.0270,1.0223,-61.4787,-33.8796,17.3399,0.012000
0.0907,-0.0466,1.0139,-57.4009,-29.5808,18.1479,0.012000
0.1193,-0.0688,1.0049,-54.3216,-24.6799,17.4543,0.012000
0.1788,-0.0900,1.0150,-53.1707,-19.0701,16.3948,0.012000
0.2067,-0.0925,1.0270,-54.2835,-17.8049,16.0290,0.012000
0.2366,-0.1094,1.0665,-51.9284,-15.8460,14.8476,0.012000
0.2266,-0.1129,1.0865,-46.4177,-10.5259,12.5076,0.012000
0.2073,-0.1145,1.0744,-41.4939,-5.6936,8.4299,0.012000
0.1735,-0.1187,1.0502,-27.8430,-8.1707,2.6448,0.012000
0.1378,-0.1198,0.9977,-25.9299,-5.2134,2.2027,0.012000
0.1187,-0.1271,0.9648,-22.7744,-3.7652,2.1875,0.012000
0.1393,-0.1272,1.0043,-19.5960,-1.5244,3.3079,0.012000
0.1708,-0.1407,1.0033,-21.5396,4.0930,5.2058,0.012000
0.1870,-0.1451,0.9951,-14.6494,6.5549,3.6128,0.012000
0.1691,-0.1487,0.9609,-14.1997,4.9162,1.9741,0.012000
0.1467,-0.1445,0.9248,-14.4055,0.7851,0.6021,0.012000
0.1362,-0.1414,0.9186,-16.4329,-4.8780,1.1585,0.012000
0.1470,-0.1511,0.9767,-26.3110,-5.8537,4.9009,0.012000
0.1378,-0.1456,0.9823,-31.0976,-0.7012,6.5091,0.012000
0.1473,-0.1581,0.9982,-29.5808,2.2790,6.6235,0.012000
0.1523,-0.1710,0.9889,-26.7759,6.9817,6.6311,0.012000
0.1541,-0.1806,0.9814,-21.4634,9.8780,6.0976,0.012000
0.1568,-0.1823,0.9224,-17.5305,14.9085,3.9329,0.012000
0.1537,-0.1835,0.8922,-17.3247,10.0838,3.2241,0.012000
0.1494,-0.1901,0.9263,-18.8186,1.0366,2.9649,0.012000
0.1413,-0.1962,0.9982,-20.9451,-5.5488,2.9345,0.012000
0.1337,-0.1884,1.0371,-20.6784,-7.7591,3.4909,0.012000
0.1528,-0.1971,1.0348,-10.9451,-3.0259,3.5442,0.012000
0.1467,-0.1967,1.0193,-11.6997,6.4329,4.2835,0.012000
0.1288,-0.2187,0.9499,-13.3994,13.4680,3.9863,0.012000
0.1362,-0.2320,0.8958,-10.0915,12.4314,2.8887,0.012000
0.1523,-0.2274,0.9229,-7.4695,5.9527,2.0732,0.012000
0.1559,-0.2224,1.0146,-11.1433,-0.6021,1.0823,0.012000
0.1441,-0.2139,1.0184,-12.8963,0.8308,1.6006,0.012000
0.1198,-0.2170,0.9802,-11.5777,2.3171,1.6921,0.012000
0.1345,-0.2231,0.9877,-6.7454,3.0412,1.4177,0.012000
0.1376,-0.2383,0.9712,-4.9162,6.3186,1.1280,0.012000
0.1318,-0.2333,0.9495,-4.1387,8.9710,0.2744,0.012000
0.1378,-0.2265,0.9412,-2.3399,5.8079,-0.1448,0.012000
0.1401,-0.2220,0.9471,-1.7378,1.7302,-0.1372,0.012000
0.1440,-0.2256,0.9549,-1.8064,-1.2271,-0.0915,0.012000
0.1368,-0.2184,0.9643,-0.7393,0.0991,-0.6936,0.012000
0.1246,-0.2136,0.9606,1.5244,1.0518,-0.9375,0.012000
0.1154,-0.2117,0.9648,3.9177,2.7134,0.0991,0.012000
0.1130,-0.2154,0.9619,5.2973,5.3811,1.0823,0.012000
0.1225,-0.2189,0.9592,4.8933,7.4466,1.3110,0.012000
0.1392,-0.2205,0.9598,1.6235,7.4924,0.6707,0.012000
0.1319,-0.2254,0.9658,0.8765,6.1966,0.2515,0.012000
0.1245,-0.2278,0.9719,0.2668,5.0305,0.0381,0.012000
0.1213,-0.2213,0.9866,-0.3659,4.9162,-0.0457,0.012000
0.1222,-0.2211,0.9857,-0.4421,5.4192,-0.2668,0.012000
0.1243,-0.2213,0.9666,-1.8521,2.3247,0.0152,0.012000
0.1322,-0.2268,0.9788,-3.7957,0.4192,0.0457,0.012000
0.1284,-0.2269,0.9800,-5.9604,-1.2271,0.1220,0.012000
0.1308,-0.2294,0.9951,-7.1723,-2.8354,0.5869,0.012000
0.1329,-0.2282,1.0139,-6.6997,-2.1570,0.7012,0.012000
0.1339,-0.2302,1.0195,-1.6692,0.5793,0.3277,0.012000
0.1349,-0.2324,0.9997,-0.1296,1.6311,0.0305,0.012000
0.1284,-0.2346,0.9773,1.1128,1.4863,-0.5945,0.012000
0.1201,-0.2285,0.9667,0.3811,1.0290,-0.9223,0.012000
0.1254,-0.2318,0.9670,-1.6387,0.4802,-0.6402,0.012000
0.1292,-0.2381,0.9471,-6.0137,0.3582,0.7317,0.012000
0.1398,-0.2365,0.9600,-6.8979,-2.9040,0.5107,0.012000
0.1477,-0.2338,0.9844,-6.6463,-5.2973,-0.5488,0.012000
0.1346,-0.2333,0.9889,-5.8079,-5.3582,-1.2805,0.012000
0.1138,-0.2253,0.9896,-2.2561,-1.2348,-0.8460,0.012000
0.1216,-0.2296,0.9781,-1.2119,1.4710,-0.2668,0.012000
0.1299,-0.2378,0.9688,-1.0976,2.6753,0.1448,0.012000
0.1342,-0.2425,0.9651,-1.3415,2.3857,0.1220,0.012000
0.1416,-0.2367,0.9742,-1.7454,0.9909,-0.4040,0.012000
0.1216,-0.2276,0.9696,-3.5442,-0.7241,-1.0823,0.012000
0.1212,-0.2347,0.9594,-3.3918,-0.6479,-1.0976,0.012000
0.1241,-0.2358,0.9497,-3.6738,-0.6250,-0.6784,0.012000
0.1276,-0.2328,0.9607,-3.9939,-0.7698,-0.2515,0.012000
0.1269,-0.2351,0.9659,-4.1463,-0.6936,-0.3506,0.012000
0.1274,-0.2348,0.9671,-2.9497,-0.3201,-0.2744,0.012000
0.1281,-0.2330,0.9689,-1.6159,0.4497,-0.4040,0.012000
0.1313,-0.2311,0.9709,0.0152,2.1494,-0.6860,0.012000
0.1260,-0.2334,0.9564,0.9680,4.6723,-0.7012,0.012000
0.1179,-0.2365,0.9359,1.1662,5.8994,-0.6174,0.012000
0.1303,-0.2475,0.9426,-0.9985,3.2393,-0.0838,0.012000
0.1348,-0.2447,0.9613,-3.3079,1.7302,0.1601,0.012000
0.1375,-0.2439,0.9795,-3.7805,1.5320,0.0305,0.012000
0.1376,-0.2408,0.9833,-1.8369,2.6448,-0.4726,0.012000
0.1231,-0.2398,0.9736,1.3720,4.4131,-0.7698,0.012000
0.1292,-0.2448,0.9657,4.1692,5.9223,-0.9909,0.012000
0.1288,-0.2508,0.9563,3.3308,5.8003,-1.1128,0.012000
0.1242,-0.2476,0.9561,1.9284,4.6799,-1.1204,0.012000
0.1240,-0.2416,0.9577,0.9985,3.0488,-1.5244,0.012000
0.1173,-0.2377,0.9543,-1.1814,-1.3872,-1.3948,0.012000
0.1199,-0.2357,0.9669,-2.2104,-2.2104,-1.0976,0.012000
0.1185,-0.2355,0.9709,-1.9131,-1.3491,-1.1738,0.012000
0.1187,-0.2361,0.9674,-0.7927,-0.0381,-1.3186,0.012000
0.1253,-0.2366,0.9619,0.4268,0.8460,-1.6768,0.012000
0.1164,-0.2377,0.9479,-0.4726,-0.9680,-2.2866,0.012000
0.1090,-0.2347,0.9426,-1.8979,-2.1418,-2.1418,0.012000
0.1111,-0.2363,0.9452,-3.2927,-2.8354,-1.6082,0.012000
0.1348,-0.2453,0.9443,-4.7104,-3.0107,-1.4634,0.012000
0.1498,-0.2424,0.9290,-6.9360,-5.5488,-2.3323,0.012000
0.1898,-0.2432,0.8546,-16.7607,-22.4543,-6.5015,0.012000
0.1899,-0.2442,0.8196,-27.1646,-37.7973,-9.1997,0.012000
0.1527,-0.2236,0.8290,-39.4360,-57.5229,-10.6784,0.012000
0.1292,-0.2090,0.9206,-45.9832,-71.3719,-9.3598,0.012000
0.1420,-0.2186,1.0016,-45.1524,-69.5808,-7.6220,0.012000
0.2010,-0.2328,0.9944,-41.8521,-51.2805,-6.3034,0.012000
0.2171,-0.2388,1.0267,-37.3933,-48.5899,-6.2576,0.012000
0.2184,-0.2338,1.0773,-26.2195,-39.8171,-6.0976,0.012000
0.1750,-0.2427,1.0907,-11.6159,-24.2530,-5.9680,0.012000
0.1635,-0.2442,1.1541,6.6235,-8.6128,-4.2683,0.012000
0.2040,-0.2845,1.3080,48.1631,28.6280,-0.8232,0.012000
0.2241,-0.2550,1.5722,73.6662,38.7805,2.4085,0.012000
0.2998,-0.2985,1.8852,120.0152,46.6997,6.6768,0.012000
0.3458,-0.3597,1.9999,191.9207,47.5991,9.8476,0.012000
0.7185,-0.6370,1.9971,249.7485,81.5015,-22.0960,0.012000
0.7068,-0.9205,1.9999,248.6433,138.6281,-53.0945,0.012000
0.6975,-1.1066,1.9942,249.7409,217.3704,-88.7729,0.012000
0.7513,-1.1360,1.6979,249.7485,249.7485,-120.3049,0.012000
0.6392,-0.9466,1.1152,249.7332,249.7485,-140.8384,0.012000
0.3960,-0.5071,0.7084,249.7485,249.7485,-149.7942,0.012000
0.3946,-0.6415,0.4521,249.7485,249.7485,-149.3293,0.012000
0.2521,-0.5215,-0.2150,249.7485,249.7332,-148.3613,0.012000
0.1364,-0.2809,-0.6656,249.7485,249.7485,-136.0976,0.012000
0.1165,-0.1573,-0.8906,249.7485,249.7485,-123.8415,0.012000
-0.1713,0.1567,-1.2974,249.7485,249.7485,-109.8704,0.012000
-0.3539,0.2574,-1.1542,249.7485,245.4040,-89.6189,0.012000
-0.5211,0.4078,-1.0153,247.3094,201.9512,-62.1265,0.012000
-0.5405,0.5563,-0.8543,201.6159,140.0686,-34.5884,0.012000
-0.5281,0.6606,-0.8180,141.0823,88.5518,-15.9223,0.012000
-0.6378,0.8237,-0.4260,41.4329,19.7104,-3.3537,0.012000
-0.7020,0.9123,-0.2403,17.4466,29.0244,0.6555,0.012000
-0.7247,0.9979,-0.0859,5.6555,50.6555,1.3034,0.012000
-0.7058,1.0172,0.0441,8.1402,72.1875,-0.9375,0.012000
-0.6650,1.0166,0.0806,17.5915,83.0869,-2.2027,0.012000
-0.6403,0.9841,0.0078,19.9085,51.9893,5.4726,0.012000
-0.6461,0.9732,-0.0230,9.0015,23.2546,14.7561,0.012000
-0.6408,0.9613,-0.0060,-2.5000,1.0518,25.8918,0.012000
-0.5994,0.9645,-0.0198,-11.6387,-11.2424,37.4162,0.012000
-0.4608,0.9380,0.0549,-20.6707,-19.3902,46.6845,0.012000
-0.3731,0.9260,0.1113,-19.2302,-19.6341,47.9954,0.012000
-0.3409,0.9203,0.1098,-12.8049,-13.9634,41.1433,0.012000
-0.3380,0.9105,0.0928,-9.0015,-12.6220,32.2409,0.012000
-0.3707,0.9116,0.1097,-3.8110,-15.3811,25.4040,0.012000
-0.4212,0.9030,0.0044,5.7622,-18.2470,23.3537,0.012000
-0.4244,0.8965,-0.0574,2.3780,-25.5183,25.4268,0.012000
-0.4088,0.8779,-0.0602,-4.1463,-32.8049,27.9497,0.012000
-0.3870,0.8645,-0.0782,-10.8994,-34.4055,28.8186,0.012000
-0.3805,0.8651,-0.0703,-16.6616,-33.1174,26.9284,0.012000
-0.3691,0.8707,0.0046,-9.9085,-16.9436,17.1265,0.012000
-0.3642,0.8708,-0.0305,-5.1143,-13.6357,12.6372,0.012000
-0.3784,0.8661,-0.0588,-5.7165,-14.8247,7.4314,0.012000
-0.4250,0.8678,-0.0918,-10.6174,-16.5168,3.9787,0.012000
-0.4525,0.8685,-0.0903,-17.3704,-19.8323,4.8323,0.012000
-0.4355,0.8619,-0.0893,-27.2027,-20.7927,13.0488,0.012000
-0.4233,0.8639,-0.0928,-34.6723,-23.3003,15.1982,0.012000
-0.4116,0.8680,-0.0682,-42.7744,-26.5930,15.9604,0.012000
-0.4167,0.8771,-0.0159,-48.8491,-27.7515,16.1280,0.012000
-0.4113,0.8907,0.0585,-48.6662,-25.2134,15.8232,0.012000
-0.3749,0.8893,0.0577,-37.9878,-17.1951,11.5320,0.012000
-0.3703,0.8846,0.0466,-35.6250,-16.3567,8.5137,0.012000
-0.3748,0.8848,0.0331,-35.8994,-16.7683,6.2881,0.012000
-0.3877,0.8876,0.0707,-37.6143,-18.3689,5.8994,0.012000
-0.4034,0.8885,0.0634,-37.1037,-18.1555,8.1174,0.012000
-0.3953,0.8881,0.0707,-38.2165,-19.4893,11.8674,0.012000
-0.4087,0.8951,0.1121,-39.8323,-22.9040,12.9573,0.012000
-0.4012,0.9016,0.1482,-37.9497,-28.1098,14.4970,0.012000
-0.3764,0.9009,0.1567,-32.9878,-31.0747,15.0305,0.012000
-0.3683,0.9265,0.1502,-24.8247,-24.9619,11.1204,0.012000
-0.3664,0.9254,0.1605,-21.2729,-20.0076,8.3537,0.012000
-0.3602,0.9184,0.1827,-17.3704,-16.6006,6.1585,0.012000
-0.3599,0.9131,0.2029,-12.0503,-13.1860,5.1601,0.012000
-0.3683,0.9091,0.1810,-5.9680,-8.4451,4.7485,0.012000
-0.3441,0.9198,0.1539,2.2409,-5.1372,5.6707,0.012000
-0.3406,0.9200,0.1271,2.1189,-7.8201,5.3659,0.012000
-0.3514,0.9208,0.1357,-0.3811,-11.9817,4.8628,0.012000
-0.3498,0.9255,0.1490,-2.1037,-11.9665,4.1082,0.012000
-0.3391,0.9249,0.1629,-1.8216,-8.4985,2.9497,0.012000
-0.3517,0.9274,0.1780,2.2866,-1.8750,0.0305,0.012000
-0.3518,0.9238,0.1873,4.4588,-1.3567,-0.4345,0.012000
-0.3530,0.9296,0.1725,6.6311,-2.4695,-0.5259,0.012000
-0.3571,0.9277,0.1508,6.0213,-5.7851,-0.0610,0.012000
-0.3594,0.9232,0.1293,3.2012,-10.0610,1.0823,0.012000
-0.3506,0.9219,0.1432,-1.8293,-9.9924,2.7896,0.012000
-0.3490,0.9206,0.1707,-1.6616,-6.1890,2.1494,0.012000
-0.3384,0.9220,0.1896,1.1738,-3.0183,0.9680,0.012000
-0.3370,0.9241,0.1880,5.0229,-1.7912,-0.3506,0.012000
-0.3392,0.9202,0.1812,8.9329,-1.5777,-2.0351,0.012000
-0.3372,0.9135,0.1539,18.1936,2.8277,-5.3354,0.012000
-0.3554,0.9092,0.1120,19.4360,4.8476,-6.4710,0.012000
-0.3667,0.9081,0.0754,17.2942,3.8262,-6.5777,0.012000
-0.3745,0.9094,0.0656,12.6143,0.6021,-5.3430,0.012000
-0.3911,0.9117,0.0864,2.0274,-2.9878,-1.7378,0.012000
-0.3808,0.9081,0.1143,-0.5030,-2.6905,-0.8155,0.012000
-0.3741,0.9095,0.1195,0.3430,-2.2332,-0.3735,0.012000
-0.3704,0.9113,0.1174,1.5854,-2.2637,-0.7622,0.012000
-0.3665,0.9147,0.1124,1.6463,-1.9665,-1.6159,0.012000
-0.3725,0.9277,0.1299,-0.0991,1.1585,-1.7912,0.012000
-0.3701,0.9288,0.1369,-0.9299,2.1951,-1.0061,0.012000
-0.3664,0.9243,0.1485,-2.2027,1.0366,-0.5335,0.012000
-0.3667,0.9206,0.1659,-2.8277,-0.4497,-0.2744,0.012000
-0.3610,0.9150,0.1713,-1.6692,-1.0061,0.0915,0.012000
-0.3519,0.9039,0.1254,0.8765,-4.3216,0.2515,0.012000
-0.3537,0.9076,0.1269,-0.2973,-5.7470,-0.2058,0.012000
-0.3546,0.9093,0.1385,-1.2805,-4.9619,-0.4878,0.012000
-0.3565,0.9070,0.1454,-1.2119,-3.6052,-0.8003,0.012000
-0.3577,0.9023,0.1381,-0.9909,-3.2317,-1.3415,0.012000
-0.3696,0.9026,0.1531,-0.1067,-2.1494,-2.2409,0.012000
-0.3736,0.9045,0.1298,1.3338,-0.7317,-1.6463,0.012000
