ax,ay,az,gx,gy,gz,dt
-0.0178,-0.3179,0.9972,-29.3826,-207.0046,-20.2210,0.012000
-0.0206,-0.2871,1.0319,-11.3034,-195.5183,-26.7073,0.012000
-0.0062,-0.2842,1.0281,0.9756,-182.4848,-31.4482,0.012000
0.0108,-0.2809,1.0253,11.7454,-172.7363,-31.4787,0.012000
0.0568,-0.3120,0.9302,22.6601,-159.0625,-26.4558,0.012000
0.0903,-0.3149,0.9007,19.2454,-157.8354,-23.4909,0.012000
0.1056,-0.3361,0.8552,13.6052,-159.0168,-19.9162,0.012000
0.1240,-0.3400,0.8875,7.5534,-163.0107,-13.7729,0.012000
0.1453,-0.2831,0.9738,-1.6768,-147.3094,-2.3171,0.012000
0.1694,-0.2398,0.9924,-5.7927,-129.6646,1.9970,0.012000
0.1659,-0.2303,1.0189,-14.1845,-105.8613,6.6463,0.012000
0.1666,-0.2579,1.0143,-23.9177,-81.9741,8.1402,0.012000
0.2079,-0.2766,0.9952,-27.2332,-64.8857,8.6890,0.012000
0.3219,-0.3348,0.9160,-16.4101,-47.1189,7.7210,0.012000
0.3499,-0.3561,0.8788,-7.5381,-48.3841,8.0030,0.012000
0.3408,-0.3695,0.8321,-3.3613,-54.1616,8.8338,0.012000
0.3402,-0.3703,0.8247,-4.3521,-64.8704,11.9588,0.012000
0.3378,-0.3549,0.8846,-8.5213,-72.8887,17.0046,0.012000
0.3410,-0.3224,0.9567,-21.5168,-69.4512,25.5335,0.012000
0.3301,-0.3124,0.9972,-21.4329,-63.2851,28.3765,0.012000
0.3253,-0.3049,0.9993,-15.8994,-54.0701,29.2378,0.012000
0.3185,-0.3071,0.9778,-3.8567,-45.3049,30.1524,0.012000
0.3392,-0.3496,0.9743,11.4177,-38.5595,31.6692,0.012000
0.3757,-0.3356,0.9872,22.4695,-11.4101,27.3552,0.012000
0.3613,-0.2981,0.9910,17.1951,8.6357,20.6021,0.012000
0.3258,-0.2964,0.9853,7.7134,29.6113,13.8338,0.012000
0.2853,-0.3021,0.9789,-0.9604,47.1570,10.7546,0.012000
0.2151,-0.2968,1.0015,-5.4802,61.1662,12.1341,0.012000
0.2745,-0.2151,1.1077,-0.1982,113.2165,11.1204,0.012000
0.2361,-0.2382,1.1469,-8.9101,168.0640,1.7912,0.012000
0.1793,-0.2666,1.1343,-16.0976,220.4040,-11.0899,0.012000
0.1177,-0.3137,1.1061,-11.3186,249.7485,-20.7241,0.012000
0.0922,-0.3486,1.0884,31.8293,249.2378,-8.6280,0.012000
0.1100,-0.3489,1.0404,53.4756,249.7409,-2.1418,0.012000
0.1454,-0.3352,1.0010,62.1418,249.7485,0.0762,0.012000
0.1238,-0.3423,0.9669,58.5442,249.7485,-3.4146,0.012000
0.0784,-0.3332,0.9324,55.4345,249.7485,-7.5534,0.012000
0.0002,-0.2872,0.9515,65.6326,249.7485,-17.2866,0.012000
-0.0660,-0.2541,0.9214,68.3079,249.7485,-21.3948,0.012000
-0.1317,-0.2716,0.8757,71.6463,249.7485,-24.0854,0.012000
-0.2007,-0.2728,0.8409,75.0229,249.7485,-24.3674,0.012000
-0.2817,-0.2831,0.8446,73.0564,249.7485,-21.6692,0.012000
-0.4860,-0.2717,0.8145,63.7348,249.7485,-9.2683,0.012000
-0.5458,-0.2336,0.8290,60.7470,249.7485,-4.9085,0.012000
-0.5082,-0.1553,0.8934,58.0259,249.7485,-4.1235,0.012000
-0.4782,-0.1937,0.9080,56.0747,249.7485,-8.6128,0.012000
-0.5163,-0.2263,0.8354,54.9162,249.7485,-9.6494,0.012000
-0.6839,-0.2144,0.6613,59.8476,249.7485,-4.0701,0.012000
-0.7968,-0.2022,0.5947,60.9299,249.7485,2.7973,0.012000
-0.8660,-0.1904,0.5925,63.7576,249.7485,10.5793,0.012000
-0.8472,-0.1985,0.6130,64.9924,249.7485,13.5823,0.012000
-0.7960,-0.1870,0.5735,60.7698,249.7485,10.1067,0.012000
-0.7747,-0.1949,0.3761,39.7942,249.7485,3.5290,0.012000
-0.8606,-0.2486,0.1688,41.1890,249.7485,8.7424,0.012000
-0.9059,-0.1728,0.1261,57.6296,249.7485,19.6341,0.012000
-0.8663,-0.1214,0.1893,61.7912,241.7073,21.6845,0.012000
-0.8690,-0.1169,0.0798,60.1524,222.1875,19.0625,0.012000
-0.8942,-0.1171,0.0151,50.3125,186.0594,16.5625,0.012000
-0.8807,-0.1082,-0.0106,44.2073,169.0777,14.8933,0.012000
-0.8565,-0.1089,-0.0409,38.9253,155.0000,10.5107,0.012000
-0.8679,-0.1088,-0.1021,32.8963,137.4543,6.1662,0.012000
-0.9330,-0.0989,-0.1307,18.8567,90.0610,5.7012,0.012000
-0.9357,-0.0971,-0.1289,12.5381,68.5137,6.4253,0.012000
-0.9243,-0.0939,-0.1345,7.6143,46.9131,5.9985,0.012000
-0.9072,-0.0846,-0.1320,3.3003,23.6662,4.0930,0.012000
-0.8986,-0.0835,-0.1048,-1.2805,-3.0945,0.5412,0.012000
-0.9285,-0.0716,-0.0645,-4.0930,-69.2149,-2.7744,0.012000
-0.9828,-0.0803,-0.0552,-2.9345,-102.3399,-1.3034,0.012000
-1.0518,-0.0798,-0.0373,-3.9558,-129.0473,1.7454,0.012000
-1.0973,-0.0848,0.0044,-7.3476,-144.9771,5.3049,0.012000
-1.1073,-0.0775,0.0670,-12.2942,-151.8750,8.5747,0.012000
-1.0071,-0.0556,0.1343,-22.2713,-171.7454,12.8582,0.012000
-0.9261,-0.0778,0.1589,-25.8689,-197.8963,13.3537,0.012000
-0.8693,-0.1025,0.1412,-27.5229,-231.3872,10.5793,0.012000
-0.8941,-0.1196,0.1298,-32.7668,-249.7561,6.8521,0.012000
-0.9178,-0.1153,0.2222,-42.8354,-249.7561,6.1052,0.012000
-0.9185,-0.1217,0.4172,-60.8232,-249.7561,13.3079,0.012000
-0.8989,-0.1281,0.4456,-67.2790,-249.7561,12.5229,0.012000
-0.8700,-0.1429,0.5113,-70.7622,-249.7485,9.7790,0.012000
-0.8057,-0.1457,0.5970,-68.4832,-249.7561,5.8155,0.012000
-0.7340,-0.0985,0.6860,-63.7424,-249.7561,2.7973,0.012000
-0.7103,-0.1118,0.6874,-41.6006,-249.7561,-11.2424,0.012000
-0.6714,-0.1339,0.7435,-30.8232,-249.7561,-14.6265,0.012000
-0.6633,-0.1252,0.7855,-24.1540,-249.7561,-18.5747,0.012000
-0.6397,-0.1205,0.8141,-23.5213,-249.7561,-20.7088,0.012000
-0.6087,-0.1448,0.7770,-22.8125,-245.0000,-25.5564,0.012000
-0.5519,-0.1233,0.8012,-21.4558,-241.9665,-22.1418,0.012000
-0.5039,-0.1407,0.8531,-16.0823,-248.6738,-11.8445,0.012000
-0.4411,-0.1721,0.8675,-14.6265,-249.7561,-10.7698,0.012000
-0.3546,-0.1474,0.8521,-15.3582,-249.6723,-13.9710,0.012000
-0.2288,-0.1662,0.8256,-13.0564,-249.7561,-14.2835,0.012000
-0.1989,-0.1940,0.8380,-13.7805,-249.7561,-13.9101,0.012000
-0.1638,-0.1979,0.8632,-18.0183,-249.7561,-12.9116,0.012000
-0.1039,-0.1656,0.9358,-23.2393,-249.7561,-12.0808,0.012000
-0.0488,-0.1643,0.9570,-26.4787,-249.7561,-15.4268,0.012000
-0.0027,-0.2103,0.8685,-26.4024,-249.7561,-19.5427,0.012000
0.0594,-0.2223,0.8375,-28.9710,-249.7561,-15.8003,0.012000
0.1760,-0.2427,0.9169,-33.9939,-249.7561,-11.6540,0.012000
0.2784,-0.2432,0.9213,-39.4893,-249.7561,-10.5259,0.012000
0.3619,-0.2542,0.8581,-41.6616,-249.7561,-12.8963,0.012000
0.4463,-0.2813,0.9550,-37.9421,-249.7561,-16.6082,0.012000
0.4547,-0.2583,0.9927,-39.2302,-249.7561,-14.0396,0.012000
0.5004,-0.2490,1.0712,-41.2424,-249.7561,-7.9954,0.012000
0.5242,-0.2441,1.0512,-42.7591,-249.7561,-3.5137,0.012000
0.7053,-0.2403,0.8135,-44.3750,-249.7561,-0.7851,0.012000
0.8198,-0.2666,0.7341,-57.6372,-249.7561,0.0457,0.012000
0.8575,-0.3008,0.5776,-67.7591,-249.7561,-5.1677,0.012000
0.8459,-0.3460,0.4518,-68.7652,-249.7561,-11.5091,0.012000
0.8404,-0.3690,0.4897,-63.9329,-249.7561,-14.7942,0.012000
0.8937,-0.2346,0.6768,-53.1936,-249.7561,-14.0549,0.012000
0.8936,-0.2499,0.6244,-52.0198,-249.7561,-14.1692,0.012000
0.8763,-0.2752,0.5508,-47.2104,-249.7561,-15.0305,0.012000
0.8666,-0.2748,0.3830,-38.2774,-249.7561,-16.4863,0.012000
0.8540,-0.3293,0.1526,-28.2317,-249.7561,-19.1692,0.012000
0.8855,-0.3295,0.0933,-1.7226,-242.7439,-9.8780,0.012000
0.9044,-0.3053,0.1161,7.5000,-228.9939,-3.8491,0.012000
0.9153,-0.2972,0.1445,12.5381,-212.4162,0.1067,0.012000
0.9048,-0.2922,0.1700,15.4497,-192.0960,1.4177,0.012000
0.8913,-0.2880,0.1268,17.6220,-169.1768,0.9375,0.012000
0.9219,-0.3261,-0.0570,23.4375,-129.3826,2.6372,0.012000
0.9454,-0.3578,-0.0981,22.8735,-112.2256,4.5655,0.012000
0.9489,-0.3585,-0.0801,19.3064,-94.9390,5.6174,0.012000
0.9451,-0.3013,0.0121,16.4939,-77.3476,6.7912,0.012000
0.9365,-0.2534,0.1031,12.3857,-52.4466,6.9207,0.012000
1.0182,-0.2451,0.2158,4.7027,28.9558,1.2729,0.012000
1.0410,-0.2740,0.1524,13.6966,83.5366,-10.2973,0.012000
1.0482,-0.3226,0.0714,29.6037,133.2393,-24.4131,0.012000
1.0709,-0.3296,0.0460,49.2607,178.1402,-34.9390,0.012000
1.0311,-0.3395,0.1023,68.4070,225.9451,-43.5518,0.012000
1.0453,-0.2708,0.3554,71.0442,249.7485,-56.7835,0.012000
1.0761,-0.2463,0.4545,63.4451,249.2378,-66.5701,0.012000
1.0724,-0.2255,0.5255,53.5518,249.7485,-77.0198,0.012000
1.0281,-0.2225,0.5696,47.2485,249.7485,-88.8872,0.012000
0.9422,-0.2396,0.6154,41.9360,249.7485,-107.2027,0.012000
0.9257,-0.2305,0.6179,39.1540,249.7485,-110.2591,0.012000
0.9078,-0.2161,0.6378,34.0549,249.7485,-106.0747,0.012000
0.8461,-0.1847,0.6409,24.0244,249.7485,-96.1585,0.012000
0.7416,-0.1531,0.5715,8.1555,249.7485,-84.6723,0.012000
0.5296,-0.0947,0.6196,-32.2332,249.7485,-50.8308,0.012000
0.4780,-0.1179,0.7281,-50.3506,249.7485,-34.8323,0.012000
0.4333,-0.1179,0.8195,-64.8399,248.7348,-22.6677,0.012000
0.3763,-0.1218,0.8699,-76.7835,232.1723,-16.0366,0.012000
0.3049,-0.1846,0.8579,-77.5457,207.6219,-12.3171,0.012000
0.3533,-0.0239,1.0926,-23.9558,180.8079,-14.0549,0.012000
0.2170,-0.2236,1.0495,3.5366,187.9344,-19.8933,0.012000
0.1417,-0.0644,0.9750,24.4436,177.9268,-3.2774,0.012000
0.1631,-0.1158,0.9633,30.5488,168.5899,-9.7713,0.012000
0.1189,-0.1096,0.9686,34.2988,165.4421,-17.9573,0.012000
0.0960,-0.1343,0.9894,58.2393,167.0579,-36.9436,0.012000
0.1057,-0.0911,0.9957,62.1494,162.3323,-36.5168,0.012000
0.0292,-0.0987,0.9681,71.1966,156.6692,-35.8765,0.012000
-0.0300,-0.0918,0.9855,69.5351,146.4939,-30.9756,0.012000
-0.0423,-0.0598,1.0670,71.8902,132.7439,-26.0976,0.012000
-0.0686,-0.0657,0.9478,115.0838,97.3552,-14.7409,0.012000
-0.0866,-0.1246,0.8232,136.0823,70.1677,-7.0960,0.012000
-0.1202,-0.0565,0.8074,139.2149,39.0015,-1.3110,0.012000
-0.1060,-0.0048,0.8600,134.1463,17.6067,0.7546,0.012000
-0.1610,0.0956,1.0803,101.0823,5.4497,-0.1677,0.012000
-0.1449,0.1353,1.1140,86.9512,2.7287,1.1128,0.012000
-0.1344,0.1699,1.1165,82.1646,2.6372,0.9146,0.012000
-0.0449,0.1614,1.0640,87.8430,5.7927,-0.4497,0.012000
-0.0462,0.0942,0.9712,100.1524,10.6174,-1.7302,0.012000
-0.1904,0.1573,0.9510,111.0137,-9.6037,14.8933,0.012000
-0.3298,0.2691,1.0621,115.6784,-19.3826,23.1707,0.012000
-0.2034,0.2312,1.0526,143.6966,-12.0122,27.7363,0.012000
-0.0878,0.2313,1.0011,164.8171,-8.2851,29.7561,0.012000
0.0551,0.1553,0.9261,182.7668,-12.0198,23.9405,0.012000
0.0443,0.2930,0.9223,201.8979,-34.1692,15.3506,0.012000
-0.0063,0.3773,0.9886,205.0000,-44.7942,11.8445,0.012000
-0.0110,0.4406,1.0068,212.3552,-49.9390,11.1966,0.012000
-0.0452,0.4474,0.9591,221.0518,-53.0335,16.8293,0.012000
-0.0874,0.4393,0.9123,233.0564,-56.7607,22.8963,0.012000
0.0027,0.5326,0.8730,249.7485,-61.9817,24.6799,0.012000
0.0404,0.5823,0.8982,249.7485,-51.7073,18.6738,0.012000
0.0981,0.6231,0.8804,249.6265,-43.9863,8.4299,0.012000
0.1456,0.6436,0.7923,249.7485,-40.0000,1.2805,0.012000
0.1349,0.6971,0.7509,249.7485,-39.3826,-1.0366,0.012000
0.0792,0.7472,0.6559,249.7485,-43.7348,7.1875,0.012000
0.0501,0.7647,0.6620,249.0777,-43.6966,12.1646,0.012000
0.0627,0.8516,0.6210,242.5000,-38.3232,17.9268,0.012000
0.0643,0.8967,0.5908,227.3704,-31.6845,20.8765,0.012000
0.0725,0.9258,0.5837,212.9726,-27.5686,21.8140,0.012000
0.0479,0.8760,0.5581,209.9924,-30.4573,21.9131,0.012000
0.0508,0.8684,0.5112,212.3171,-32.1341,21.0823,0.012000
0.0390,0.8713,0.4664,217.4009,-30.8308,20.9832,0.012000
0.0362,0.9355,0.3886,220.4421,-25.6326,23.6280,0.012000
0.0776,0.9872,0.3361,200.6936,-19.0168,30.2287,0.012000
0.1307,1.1218,0.3743,186.7302,-14.5046,32.7287,0.012000
0.1656,1.1812,0.3827,179.4588,-5.9985,33.3537,0.012000
0.1801,0.9981,0.2946,178.3918,-3.5823,30.7851,0.012000
0.1110,0.7538,0.1942,178.9177,-10.2058,31.3186,0.012000
-0.0042,0.9771,0.1434,180.2058,-21.5168,39.2835,0.012000
0.2286,1.1412,0.2272,190.9146,-21.0747,31.6006,0.012000
0.3085,1.0727,0.0161,206.0671,-23.1784,18.8338,0.012000
0.2667,0.8948,0.0242,151.2043,-18.4985,14.7256,0.012000
0.1820,0.8306,0.0245,122.1113,-15.7470,26.5701,0.012000
0.0425,0.8265,-0.0792,122.7668,-13.7424,26.1890,0.012000
0.1176,0.8502,-0.1209,109.2454,0.2896,18.9405,0.012000
0.2156,0.8140,-0.1732,85.6250,9.3064,8.3155,0.012000
0.2466,0.8157,-0.1322,58.7424,14.3902,4.0396,0.012000
0.2474,0.9014,-0.1179,38.8872,18.7195,4.5427,0.012000
0.2153,0.8311,-0.1513,20.4878,16.0061,3.2622,0.012000
0.1424,0.8248,-0.1572,12.8506,15.7165,3.3613,0.012000
0.0912,0.8408,-0.1877,5.3963,17.3933,2.1265,0.012000
0.1129,0.8419,-0.2225,-4.8780,20.2134,-1.5244,0.012000
0.2064,0.8995,-0.2358,-26.2348,28.2851,-7.8887,0.012000
0.2960,0.8845,-0.2202,-89.0549,38.9024,-20.1067,0.012000
0.3491,0.8062,-0.1943,-119.5427,36.0137,-30.0686,0.012000
0.3939,0.9844,-0.1458,-151.0213,24.9848,-36.2500,0.012000
0.4452,1.1563,-0.0688,-182.0808,14.9924,-20.4726,0.012000
0.1854,1.1648,0.1539,-235.3354,49.6189,1.6387,0.012000
0.1281,1.1710,0.1796,-249.0168,77.5762,-7.6982,0.012000
0.1425,1.0489,0.1376,-249.7561,92.6448,-16.0137,0.012000
0.1962,0.9085,0.1533,-249.5884,92.7058,-13.7119,0.012000
0.2474,0.8672,0.1664,-249.3674,86.7683,-6.9360,0.012000
0.2419,0.8663,0.1989,-247.1799,79.9314,-0.3506,0.012000
0.2162,0.8119,0.2011,-249.5884,75.7241,-1.3415,0.012000
0.2195,0.8032,0.3708,-249.5351,67.7820,-0.5030,0.012000
0.2557,0.9327,0.6238,-240.4268,56.0213,2.6372,0.012000
0.2401,0.9804,0.7264,-224.7332,41.7302,2.3933,0.012000
0.1984,0.8392,0.6494,-175.3277,21.7683,-13.8643,0.012000
0.1226,0.7339,0.5992,-159.3674,21.1662,-22.8277,0.012000
0.0420,0.6733,0.5552,-154.9009,26.8064,-24.4741,0.012000
0.0407,0.6329,0.5002,-166.6540,37.6524,-20.3506,0.012000
0.1000,0.5593,0.5204,-191.7149,53.6509,-15.9223,0.012000
0.0678,0.5917,0.6037,-249.7561,83.2774,-11.2043,0.012000
0.0711,0.6464,0.7701,-249.7561,90.5107,-16.0518,0.012000
0.0888,0.6648,0.9330,-249.2988,95.6555,-23.5442,0.012000
0.0961,0.6215,1.0242,-249.7561,93.0640,-26.4558,0.012000
0.0565,0.5008,1.0497,-249.7561,82.8201,-22.6067,0.012000
-0.0151,0.4192,0.9783,-249.7561,59.2530,-15.7165,0.012000
-0.0868,0.3246,0.8926,-249.7561,52.0884,-16.0976,0.012000
-0.1100,0.2327,0.8035,-249.7561,44.9924,-16.3948,0.012000
-0.0871,0.1476,0.7390,-249.7561,39.7027,-11.8445,0.012000
-0.1346,0.1448,0.8973,-249.7561,28.1555,5.6555,0.012000
-0.1069,0.2374,1.0978,-249.7561,28.5518,8.0716,0.012000
-0.0619,0.2990,1.2129,-249.7561,30.3506,3.9024,0.012000
-0.0244,0.2166,1.2101,-249.3445,25.9146,-3.8338,0.012000
-0.0087,0.0909,1.1154,-232.4162,21.9893,-10.0915,0.012000
-0.1509,-0.2230,0.9464,-178.9329,4.5427,-16.2271,0.012000
-0.1349,-0.2251,0.8079,-123.0488,-14.7332,2.2332,0.012000
-0.0790,-0.0519,0.7851,-104.2149,-31.5473,13.4756,0.012000
-0.0706,-0.1145,0.8073,-139.9390,-34.5808,10.8613,0.012000
-0.1078,-0.1896,0.7889,-177.3552,-30.1601,8.5976,0.012000
-0.0797,-0.0869,1.0075,-191.3719,-42.3018,9.9314,0.012000
-0.0176,-0.0872,1.1172,-184.6875,-45.2363,9.5808,0.012000
0.0383,-0.1605,1.1380,-170.8613,-42.2866,6.5396,0.012000
0.0480,-0.2332,1.0897,-153.0945,-38.6738,5.9832,0.012000
0.0119,-0.2824,0.9761,-137.9344,-37.2866,5.9909,0.012000
-0.0194,-0.4098,0.7894,-140.2591,-46.4024,7.5457,0.012000
-0.0386,-0.4099,0.7472,-153.1250,-55.0076,17.0274,0.012000
-0.0419,-0.4360,0.7415,-166.1738,-62.3704,26.7073,0.012000
-0.0540,-0.4522,0.7322,-175.4421,-67.0884,35.5564,0.012000
-0.0505,-0.4399,0.7730,-179.5960,-71.8521,40.3582,0.012000
0.1087,-0.4525,0.8243,-180.6098,-77.9878,39.7561,0.012000
0.2135,-0.5668,0.8071,-183.8262,-81.0518,34.3674,0.012000
0.2548,-0.6375,0.7723,-186.1357,-85.6707,32.6524,0.012000
0.2336,-0.6085,0.7403,-185.8308,-94.8247,32.6296,0.012000
0.1865,-0.6165,0.7492,-185.8841,-116.8902,26.8750,0.012000
0.1552,-0.6018,0.7413,-181.3567,-125.5335,26.9512,0.012000
0.1338,-0.6000,0.7426,-178.5213,-130.5183,27.6905,0.012000
0.1345,-0.5948,0.7484,-174.4055,-130.8841,29.3979,0.012000
0.1669,-0.6124,0.7503,-167.3323,-127.7287,30.8155,0.012000
0.2199,-0.6354,0.6927,-149.8399,-117.3857,28.2851,0.012000
0.2749,-0.7086,0.7000,-140.6174,-113.2393,27.4848,0.012000
0.2769,-0.7612,0.6290,-132.3628,-107.5381,30.5107,0.012000
0.2615,-0.8031,0.5685,-126.6844,-104.9848,35.1829,0.012000
0.2592,-0.8140,0.5585,-123.5442,-102.7287,37.0274,0.012000
0.2887,-0.8087,0.5891,-118.9634,-93.1250,24.3216,0.012000
0.3017,-0.8138,0.6392,-115.7927,-89.9009,17.1113,0.012000
0.3035,-0.8163,0.6672,-106.8293,-85.5869,15.0381,0.012000
0.3612,-0.8547,0.6897,-94.6189,-79.0473,15.4649,0.012000
0.3557,-0.9820,0.7262,-70.0381,-66.9893,12.5915,0.012000
0.4006,-0.8911,0.5666,23.6357,-50.3659,0.0152,0.012000
0.3868,-0.8926,0.5334,6.0213,-38.0793,-6.0137,0.012000
0.3443,-0.9100,0.5022,-2.0960,-36.9817,-7.9649,0.012000
0.3384,-0.9164,0.5164,7.2256,-49.0930,-2.6296,0.012000
0.3212,-0.8943,0.5390,14.8095,-56.6540,1.4177,0.012000
0.2733,-0.7827,0.5718,16.2652,-48.1021,0.8460,0.012000
0.2599,-0.7755,0.5529,22.6296,-41.5168,-3.7119,0.012000
0.2690,-0.7755,0.5561,30.9832,-35.2363,-11.2271,0.012000
0.2816,-0.7388,0.5635,38.9329,-27.4390,-20.3125,0.012000
0.3174,-0.8231,0.5714,54.1921,-5.6402,-33.6280,0.012000
0.3051,-0.8292,0.5256,57.0198,7.9040,-33.7119,0.012000
0.2963,-0.8457,0.4843,62.8963,18.4375,-33.0869,0.012000
0.2963,-0.8640,0.4670,66.0976,25.6555,-30.8841,0.012000
0.3138,-0.8250,0.4802,69.7637,25.7165,-26.7378,0.012000
0.3364,-0.7591,0.6221,87.9573,17.8506,-24.0091,0.012000
0.3040,-0.7178,0.7073,101.0290,20.6174,-27.6677,0.012000
0.2717,-0.6433,0.7579,119.8399,29.1692,-37.1265,0.012000
0.2550,-0.5961,0.8146,147.4695,42.0808,-54.0473,0.012000
0.2944,-0.6538,0.8819,177.8506,57.6601,-72.8125,0.012000
0.3151,-0.7144,0.8284,221.6082,83.5518,-76.4101,0.012000
0.3253,-0.6260,0.8297,234.7485,91.2348,-70.7241,0.012000
0.3120,-0.5502,0.8123,246.1585,95.5107,-68.9024,0.012000
0.2903,-0.4839,0.7859,249.7485,95.8460,-68.7957,0.012000
0.2774,-0.4067,0.7739,249.7485,95.2058,-72.7134,0.012000
0.2761,-0.3029,0.7687,245.6860,106.3110,-95.4954,0.012000
0.3062,-0.2825,0.7786,233.2851,116.4177,-107.6753,0.012000
0.3837,-0.3136,0.8412,218.9482,128.3460,-115.7698,0.012000
0.4646,-0.4497,0.9131,206.7988,142.5915,-115.3201,0.012000
0.4432,-0.4638,0.8494,194.6189,157.1799,-103.5976,0.012000
0.2440,-0.4293,0.7311,156.7454,176.3110,-79.9695,0.012000
0.1072,-0.4429,0.6892,131.7607,175.1524,-74.4360,0.012000
0.0355,-0.4176,0.6569,109.3750,163.5442,-71.2805,0.012000
0.0104,-0.3747,0.6475,94.1463,145.4802,-68.2927,0.012000
0.0505,-0.2166,0.7510,84.6799,122.9192,-64.3369,0.012000
0.0668,-0.1250,0.8339,86.1814,80.4802,-61.2500,0.012000
0.0867,-0.0935,0.9415,93.3918,64.9848,-61.5320,0.012000
0.0997,-0.1696,1.0190,92.0503,58.0945,-59.2149,0.012000
0.1315,-0.2700,1.0493,86.4558,57.8354,-49.6875,0.012000
0.0295,-0.1039,1.0325,86.5091,51.8598,-12.5915,0.012000
-0.0082,-0.0060,1.0818,93.9101,38.1326,-1.3948,0.012000
0.0123,0.0410,1.0812,99.6799,25.3049,3.8262,0.012000
0.0402,0.0797,1.0507,103.9024,15.8537,3.7881,0.012000
0.0073,0.0589,1.0228,106.1890,11.0442,2.6220,0.012000
-0.0668,0.1264,1.0596,99.6570,8.9329,16.6616,0.012000
-0.0286,0.1638,1.1224,101.7988,9.5503,29.8399,0.012000
0.0574,0.1715,1.1896,107.2027,8.1631,38.8415,0.012000
0.1151,0.2869,1.2040,106.1128,7.1646,43.4680,0.012000
0.1019,0.3799,1.1884,98.3765,7.4162,46.7607,0.012000
0.0825,0.1802,1.0320,74.4436,-7.3628,30.4192,0.012000
0.2038,0.1380,0.9495,53.1326,-19.9848,9.4207,0.012000
0.2645,0.1797,0.9503,34.0473,-25.7088,-6.4634,0.012000
0.2201,0.2328,0.9796,21.2500,-24.3140,-12.4009,0.012000
0.1488,0.2542,1.0284,14.1006,-20.0381,-10.0229,0.012000
0.0146,0.3170,1.0512,21.0976,8.2317,8.2393,0.012000
0.0452,0.3098,1.0782,32.8963,14.6799,13.7576,0.012000
0.1277,0.2997,1.1476,43.9634,13.2241,15.4040,0.012000
0.1526,0.2717,1.1549,51.6921,13.7957,15.8079,0.012000
0.0455,0.2658,0.9941,52.7058,14.2149,16.3110,0.012000
0.0225,0.2336,0.9370,53.1631,4.5503,15.0838,0.012000
0.0199,0.2365,0.9012,52.2485,0.3963,22.7515,0.012000
0.0167,0.2577,0.9379,48.6814,1.2424,30.3582,0.012000
-0.0120,0.3168,1.0053,49.0168,7.5915,32.2104,0.012000
-0.0127,0.2997,1.0580,53.1784,15.9832,32.5000,0.012000
-0.0036,0.2153,1.0059,53.2317,16.0290,31.8521,0.012000
0.0157,0.1635,0.9755,50.6021,14.4893,32.6296,0.012000
0.0087,0.1706,0.9783,48.8110,14.1616,32.0351,0.012000
-0.0520,0.1905,0.9736,44.5198,14.1463,28.1021,0.012000
-0.1121,0.1845,1.0147,29.2759,-2.3780,18.0793,0.012000
-0.0927,0.2447,1.0466,22.1265,-5.2668,16.3796,0.012000
-0.1114,0.2958,1.0751,14.7713,-0.3354,14.8933,0.012000
-0.0532,0.3239,1.1706,12.6220,-0.4421,12.8506,0.012000
0.0030,0.3066,1.2546,7.8201,3.7348,6.0061,0.012000
0.0629,0.3478,1.3759,-2.2485,-9.8247,-20.8003,0.012000
-0.0002,0.4286,1.3748,-9.4055,-27.5915,-32.3095,0.012000
-0.1215,0.4899,1.3593,-20.8918,-42.4924,-49.8323,0.012000
-0.1697,0.4771,1.2877,-37.8201,-33.7729,-71.4939,0.012000
-0.3616,0.3936,1.0185,-65.4573,6.1280,-106.0671,0.012000
-0.3398,-0.3597,-0.1534,-136.3948,86.0823,-141.1281,0.012000
-0.3333,-0.5482,-0.2414,-167.6601,100.7317,-103.3156,0.012000
-0.2709,-0.5712,0.4377,-182.9421,92.2713,-50.1905,0.012000
0.1066,-0.0497,1.6171,-177.5610,41.9893,-3.0640,0.012000
1.4590,1.7712,1.9999,-160.0229,-36.2043,21.7835,0.012000
0.8782,0.4018,1.8266,-158.5594,-182.0884,-84.0549,0.012000
-0.1290,-0.7370,0.9943,-104.0854,-246.9512,-89.1463,0.012000
-0.9130,-0.4382,0.1145,-5.3887,-247.2866,-53.4604,0.012000
-1.4825,-0.0183,-0.6503,81.0594,-170.4192,-13.9558,0.012000
-1.0128,-0.3354,-1.2472,-46.3262,114.2759,54.5046,0.012000
-0.1415,-0.5607,-0.0256,-175.6860,236.2729,87.5381,0.012000
1.0179,0.3105,1.8989,-243.3460,249.7485,63.1707,0.012000
1.8548,1.2772,1.9999,-227.3323,213.9482,-45.2515,0.012000
1.4738,0.1255,1.9200,-210.5564,40.1372,-85.4040,0.012000
-0.1931,-0.3945,1.2939,24.0854,-235.6402,-18.5442,0.012000
-0.8691,-0.0185,1.2427,145.2287,-147.6372,-17.0351,0.012000
-1.1669,0.1082,0.6026,174.1159,19.4360,1.6692,0.012000
-1.0312,-0.3004,-0.6552,104.2226,165.6784,16.6540,0.012000
-0.4121,-0.3646,-0.1969,-6.1814,201.4024,41.9817,0.012000
1.1427,0.7865,1.9999,-15.5030,104.2607,8.9558,0.012000
0.9111,0.0555,1.8424,-47.2561,-77.4924,23.7957,0.012000
0.3628,-0.1818,1.5433,-4.7485,-193.5137,50.9756,0.012000
